,master_id,first_order_date,last_order_date,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,T_weekly,recency_weekly,frequency,monetary_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,clv,customer_segment
10659,bebe5ecc-7bfe-11ea-80af-000d3a38a36f,2020-04-11,2021-05-26,2.0,1.0,80.87,368.97,59.0,59.0,3.0,150.0,0.6246135155193032,1.249227031038606,158.06258180266585,207.17537365128962,B
10660,2c618486-7c36-11ea-80af-000d3a38a36f,2020-04-11,2021-04-26,1.0,2.0,377.79,207.98,59.0,54.0,3.0,195.0,0.6246135155193032,1.249227031038606,205.05370253410075,268.7674524646175,A
10661,1594e606-b1e0-11e9-89fa-000d3a38a36f,2019-01-31,2020-09-30,3.0,3.0,464.95,543.96,122.0,87.0,6.0,168.0,0.6077746162509169,1.2155492325018349,172.33363949820392,219.79119977302065,B
10662,def25e30-1193-11ea-846f-000d3a38a36f,2019-11-09,2021-02-22,2.0,2.0,110.87,390.5,81.0,67.0,4.0,125.0,0.6135901810697634,1.22718036213953,130.16022146975027,167.59241613196752,C
10663,80c6b7a0-7b62-11ea-a7e4-000d3a38a36f,2020-04-10,2020-07-19,2.0,1.0,413.64,446.97,60.0,14.0,3.0,287.0,0.6200537206088625,1.2401074412177264,301.124438251701,391.8077323990687,A
10664,7048d4ec-9d43-11e9-9897-000d3a38a36f,2017-03-07,2020-10-19,5.0,1.0,169.99,988.3,221.0,189.0,6.0,193.0,0.4058512663742114,0.8117025327484216,197.87475713966845,168.52137045741512,C
10666,13018958-ab00-11e9-a2fc-000d3a38a36f,2017-09-05,2021-02-23,2.0,2.0,290.95,249.97,195.0,181.0,4.0,135.0,0.3564074536520301,0.7128149073040608,140.48844419678758,105.07153162856355,D
10667,19ccfd06-1b05-11ea-98d5-000d3a38a36f,2019-09-25,2021-04-02,1.0,10.0,963.26,55.99,88.0,79.0,11.0,93.0,1.096700325647609,2.193400651295216,94.46393520092954,217.3960695770699,B
10668,577d272e-299d-11ea-b87a-000d3a38a36f,2019-08-17,2021-04-05,2.0,2.0,309.97,159.98,93.0,85.0,4.0,117.0,0.5702735526763862,1.1405471053527712,121.89764328812043,145.8734391818637,C
10669,26ff4468-ae57-11e9-a2fc-000d3a38a36f,2018-10-24,2020-11-05,2.0,2.0,380.71,555.91,136.0,106.0,4.0,234.0,0.4551386135018093,0.9102772270036179,242.7378491944569,231.83492627856293,B
10671,396b492c-ac71-11e9-a2fc-000d3a38a36f,2019-11-01,2020-06-17,1.0,2.0,80.48,151.99,83.0,33.0,3.0,77.0,0.5309114205156217,1.0618228410312425,81.83254150500476,91.16870565173194,D
10672,4cc4a90a-a8de-11e9-a2fc-000d3a38a36f,2016-09-18,2020-09-01,5.0,1.0,240.73,564.05,245.0,206.0,6.0,134.0,0.37559986748198304,0.751199734963965,137.59771950581217,108.45119667388694,D
10673,cb74c784-7071-11ea-8369-000d3a38a36f,2020-02-08,2020-09-08,1.0,2.0,135.96,475.98,68.0,30.0,3.0,204.0,0.5858398038182517,1.1716796076365026,214.45192668038774,263.6370904677713,A
10674,8a245f4c-7e72-11ea-80af-000d3a38a36f,2020-01-23,2021-04-29,2.0,1.0,80.88,164.98,71.0,66.0,3.0,82.0,0.5739632931427916,1.1479265862855832,87.05377714183086,104.85023785108544,D
10675,ebfd16b0-6c6f-11ea-9ddf-000d3a38a36f,2019-11-20,2020-07-11,2.0,3.0,159.97,163.94,80.0,33.0,5.0,65.0,0.693940317861711,1.3878806357234228,67.53606023390311,98.34573372891256,D
10676,82824bce-aa91-11e9-a2fc-000d3a38a36f,2017-06-14,2020-10-02,6.0,1.0,120.49,715.13,207.0,172.0,7.0,119.0,0.4681153090057127,0.9362306180114227,121.79682244670887,119.64277690656729,D
10677,2a22c20c-9eb0-11e9-9897-000d3a38a36f,2019-07-09,2020-12-18,2.0,3.0,601.44,208.64,99.0,75.0,5.0,162.0,0.6190189882692126,1.2380379765384235,167.06645791516397,217.01558208456117,B
10678,ff7a3420-1d55-11ea-a490-000d3a38a36f,2019-11-21,2021-02-12,1.0,2.0,369.97,279.9,80.0,64.0,3.0,217.0,0.5410573356715277,1.0821146713430567,228.0271393361356,258.89729359209025,A
10681,bf66e6a0-a3e6-11e9-a2fc-000d3a38a36f,2016-10-21,2021-03-03,16.0,1.0,99.99,1619.93,241.0,228.0,17.0,101.0,0.7954414302042137,1.5908828604084273,102.00362995818172,170.2634841892573,C
10682,f2c63030-3123-11ea-b884-000d3a38a36f,2019-09-06,2020-12-31,4.0,2.0,288.99,619.18,91.0,69.0,6.0,151.0,0.7199349808170612,1.4398699616341224,154.96567950200804,234.11351354985513,B
10683,62761920-f436-11e9-9346-000d3a38a36f,2019-03-14,2021-05-20,4.0,2.0,570.91,771.44,116.0,114.0,6.0,224.0,0.626670847036842,1.253341694073684,229.54574301508447,301.8605900900022,A
10684,a4137e40-9e5a-11e9-9897-000d3a38a36f,2020-01-27,2021-04-22,3.0,3.0,409.97,1153.62,70.0,64.0,6.0,261.0,0.8227948641937658,1.6455897283875316,267.34659712445193,461.5979961416707,A
10686,1148a72e-f102-11ea-bde9-000d3a38a36f,2020-09-07,2021-01-11,7.0,1.0,148.86,1437.44,38.0,18.0,8.0,198.0,1.2605075629047644,2.521015125809532,201.71712150077565,533.563238517048,A
10690,54eef9e8-abfc-11e9-a2fc-000d3a38a36f,2018-03-06,2020-09-16,1.0,3.0,762.95,179.9,169.0,132.0,4.0,236.0,0.39407916669075194,0.7881583333815065,244.8034937398644,202.44113788485276,B
10691,dcaf6c1a-abfb-11e9-a2fc-000d3a38a36f,2018-03-06,2020-09-12,1.0,3.0,1059.95,79.99,169.0,132.0,4.0,285.0,0.39407916669075194,0.7881583333815065,295.41178510234715,244.29184815582644,B
10692,53c4a036-9dba-11e9-9897-000d3a38a36f,2017-10-29,2021-05-25,2.0,1.0,54.99,319.97,187.0,186.0,3.0,125.0,0.3217508773251743,0.6435017546503486,131.95640361853532,89.0938840447093,D
10693,d9751b84-aed6-11e9-a2fc-000d3a38a36f,2018-11-17,2021-02-01,1.0,4.0,279.94,119.99,132.0,115.0,5.0,80.0,0.5212711079251573,1.0425422158503084,82.92735884440738,90.71083611968534,D
10696,5e744c7a-b363-11e9-a043-000d3a38a36f,2019-07-31,2021-02-04,1.0,2.0,179.98,25.49,96.0,79.0,3.0,68.0,0.49101237791914704,0.9820247558382945,72.43431735871778,74.63361775693949,D
10697,8eecb554-a828-11e9-a2fc-000d3a38a36f,2019-02-17,2021-04-15,1.0,8.0,1197.08,158.98,119.0,113.0,9.0,151.0,0.8007676855527278,1.601535371105452,153.62484831163735,258.14617132209065,A
10698,5045c83a-fe1e-11e9-a5e8-000d3a38a36f,2019-11-07,2020-08-29,1.0,2.0,679.97,477.42,82.0,42.0,3.0,386.0,0.5342508471095507,1.0685016942191001,404.5049038608578,453.4889324528731,A
10699,ab73e2a0-76aa-11ea-b23f-000d3a38a36f,2020-04-04,2021-02-12,2.0,2.0,351.85,128.99,60.0,45.0,4.0,120.0,0.7076559539351585,1.4153119078703156,124.99611010623163,185.6163998137286,B
10700,720bf7f6-1aa6-11ea-98d5-000d3a38a36f,2019-11-28,2021-02-09,2.0,1.0,210.87,302.7,79.0,63.0,3.0,171.0,0.5445260341708715,1.0890520683417426,179.99177147733548,205.66906883412994,B
10701,fcf308b4-2627-11ea-8e1c-000d3a38a36f,2019-03-23,2020-06-12,1.0,4.0,950.51,207.92,114.0,64.0,5.0,232.0,0.5704005556978435,1.140801111395687,238.89251809751715,285.94346145585234,A
10702,b6407dea-a8bc-11e9-a2fc-000d3a38a36f,2015-08-02,2021-05-25,2.0,2.0,429.98,418.96,304.0,303.0,4.0,212.0,0.2544385156176718,0.5088770312353429,220.01575919497483,117.4719896719507,D
10703,28637162-44d4-11ea-acaf-000d3a38a36f,2019-07-29,2021-03-14,1.0,2.0,179.96,65.77,96.0,85.0,3.0,82.0,0.49101237791914704,0.9820247558382945,87.05377714183086,89.69696359979906,D
10704,d72b024e-b1d3-11e9-89fa-000d3a38a36f,2019-07-20,2020-07-05,1.0,7.0,521.16,125.99,97.0,50.0,8.0,81.0,0.8330518469182245,1.6661036938364475,82.8280208361962,144.79281035798732,C
10705,3c28ae22-a42c-11e9-a2fc-000d3a38a36f,2019-04-15,2020-07-06,1.0,6.0,620.44,324.97,111.0,64.0,7.0,135.0,0.7071747734955696,1.4143495469911378,138.0927490893015,204.9251763314399,B
10707,137c30f6-ae00-11e9-a2fc-000d3a38a36f,2018-10-11,2021-01-08,2.0,3.0,600.68,442.55,138.0,117.0,5.0,209.0,0.5067228439900707,1.0134456879801406,215.292526894744,228.92705459487098,B
10709,e5581542-2333-11ea-8523-000d3a38a36f,2019-03-09,2020-07-19,1.0,6.0,771.87,53.99,116.0,71.0,7.0,118.0,0.6888525515064589,1.3777051030129164,120.77832703154684,174.58742637713337,C
10710,dff1e0e2-2207-11ea-ba6f-000d3a38a36f,2019-04-24,2021-01-15,1.0,4.0,630.93,104.99,110.0,90.0,5.0,147.0,0.5826027588543573,1.1652055177087173,151.6751593046597,185.43199834393616,B
10711,96cea34e-aa8b-11e9-a2fc-000d3a38a36f,2018-04-23,2020-06-27,3.0,3.0,583.64,294.98,162.0,114.0,6.0,146.0,0.5060476981232868,1.0120953962465669,149.85745597371513,159.13565327168058,C
10712,5a592520-a3f0-11e9-a2fc-000d3a38a36f,2019-04-09,2021-05-19,1.0,2.0,349.97,498.43,112.0,110.0,3.0,283.0,0.4494414112992664,0.8988828225985332,296.9474497422401,280.05953757471656,A
10713,21e19c8e-a5a5-11e9-a2fc-000d3a38a36f,2018-09-09,2021-03-13,5.0,3.0,269.94,890.69,142.0,131.0,8.0,145.0,0.6618633720140812,1.3237267440281608,147.8613750458807,205.3623238977557,B
10714,352ede4a-7cba-11ea-80af-000d3a38a36f,2020-04-12,2020-11-19,1.0,2.0,332.2,191.98,59.0,32.0,3.0,175.0,0.6246135155193032,1.249227031038606,184.16875998679635,241.39319521424954,B
10715,fe30ad90-f561-11e9-9346-000d3a38a36f,2019-10-23,2021-03-20,1.0,2.0,109.98,76.99,84.0,73.0,3.0,62.0,0.5276134819117912,1.0552269638235834,66.16883459452646,73.26002322729116,D
10716,5db8fed6-1f81-11ea-87bf-000d3a38a36f,2019-02-17,2021-03-13,1.0,2.0,239.97,299.96,119.0,108.0,3.0,180.0,0.4333885243426941,0.8667770486853869,189.38999562362244,172.23924911311906,C
10717,5e7a873c-a2ee-11e9-a2fc-000d3a38a36f,2019-03-21,2020-07-22,1.0,2.0,320.47,244.96,115.0,70.0,3.0,188.0,0.44241826042145116,0.8848365208429023,197.7439726425442,183.58364169626216,B
10718,55094ab8-d673-11e9-93bc-000d3a38a36f,2019-08-24,2021-04-12,1.0,3.0,602.91,49.99,92.0,85.0,4.0,163.0,0.5736482956806346,1.1472965913612685,169.40746783249205,203.92756831646068,B
10720,6c55745e-1290-11ea-a001-000d3a38a36f,2019-03-06,2021-05-18,1.0,2.0,180.87,119.99,117.0,115.0,3.0,100.0,0.43785684322587104,0.8757136864517425,105.85022543440482,97.25716611709953,D
10721,5552c7a2-488c-11ea-b6c0-000d3a38a36f,2019-08-09,2021-04-07,1.0,4.0,480.92,47.99,95.0,87.0,5.0,106.0,0.6334162176595723,1.2668324353191447,109.60560976928141,145.6866118008094,C
10722,eb133980-2553-11eb-a59b-000d3a38a36f,2019-12-31,2021-04-26,4.0,3.0,706.94,389.44,74.0,69.0,7.0,157.0,0.8804757392422599,1.7609514784845317,160.49964822286634,296.5440132270069,A
10723,5bfbaca4-99c2-11ea-a274-000d3a38a36f,2020-05-18,2021-01-20,2.0,1.0,149.99,375.95,54.0,35.0,3.0,175.0,0.6484568549641662,1.2969137099283323,184.16875998679635,250.6078851787922,B
10725,fa43b032-23f2-11ea-8523-000d3a38a36f,2019-08-31,2021-02-16,1.0,2.0,139.97,54.85,91.0,76.0,3.0,65.0,0.5056273370539227,1.0112546741078459,69.30157597662212,73.53114678539204,D
10726,c853fe98-f750-11e9-841e-000d3a38a36f,2019-10-26,2021-01-20,3.0,4.0,520.42,449.97,83.0,65.0,7.0,139.0,0.8309436570123849,1.6618873140247699,142.16673074994966,247.8946965190686,B
10727,b1cc7f9e-aa69-11e9-a2fc-000d3a38a36f,2019-07-04,2020-12-24,1.0,4.0,373.44,199.0,100.0,77.0,5.0,114.0,0.6155213661464997,1.231042732293002,117.81430236155036,152.1734303587924,C
10728,ce7a2056-a6e5-11e9-a2fc-000d3a38a36f,2014-09-03,2021-01-08,6.0,2.0,134.97,959.43,352.0,331.0,8.0,137.0,0.3378613253327931,0.6757226506655862,139.73220576967012,99.06783635153289,D
10729,c9db0044-9e1e-11e9-9897-000d3a38a36f,2018-10-29,2021-02-10,5.0,1.0,299.99,1057.22,135.0,119.0,6.0,226.0,0.5705023957028995,1.1410047914058001,231.58903242640162,277.2510137114915,A
10732,f59eda48-b0c5-11e9-9757-000d3a38a36f,2016-10-11,2020-12-30,1.0,2.0,220.48,89.99,242.0,220.0,3.0,103.0,0.266273598453486,0.5325471969069725,108.98296681650048,60.89538994571942,D
10733,b8d208f4-a9ec-11e9-a2fc-000d3a38a36f,2018-03-07,2021-03-02,1.0,2.0,299.98,189.9,169.0,156.0,3.0,163.0,0.3452952697737515,0.6905905395475053,171.6377944584137,124.36587683056513,C
10734,e585280e-aae1-11e9-a2fc-000d3a38a36f,2018-11-18,2021-03-13,1.0,2.0,150.87,49.99,132.0,121.0,3.0,67.0,0.40642912590176905,0.8128582518035363,71.39007023135255,60.88640250918567,D
10735,9b060f7c-aed9-11e9-a2fc-000d3a38a36f,2017-01-12,2021-01-28,2.0,1.0,149.98,349.89,229.0,211.0,3.0,167.0,0.2775865110666303,0.5551730221332601,175.81478296787458,102.4121371698132,D
10736,06f1956c-aeda-11e9-a2fc-000d3a38a36f,2018-11-18,2021-03-09,2.0,1.0,14.88,259.96,132.0,120.0,3.0,92.0,0.40642912590176905,0.8128582518035363,97.49624841548307,83.15156162367303,D
10737,a0f73062-ab0c-11e9-a2fc-000d3a38a36f,2017-05-08,2021-02-08,9.0,3.0,423.92,1215.32,212.0,196.0,12.0,137.0,0.6676407535978126,1.3352815071956228,138.8117197411277,194.47628752175095,B
10738,3749ddde-ab90-11e9-a2fc-000d3a38a36f,2019-07-30,2020-10-30,2.0,1.0,320.72,129.98,96.0,65.0,3.0,150.0,0.49101237791914704,0.9820247558382945,158.06258180266585,162.8617862651169,C
10739,4e18b218-5650-11ea-b9b9-000d3a38a36f,2019-12-17,2020-11-24,2.0,3.0,189.97,401.15,76.0,49.0,5.0,118.0,0.7120845870688356,1.424169174137672,121.91864865768483,182.17945895599735,B
10740,4a21aa10-a701-11e9-a2fc-000d3a38a36f,2014-10-19,2020-10-01,4.0,1.0,100.49,509.14,345.0,311.0,5.0,122.0,0.2581543562302583,0.5163087124605059,126.02299495381929,68.26953368463349,D
10741,3db3aebe-d707-11e9-93bc-000d3a38a36f,2019-09-12,2020-08-30,2.0,2.0,180.48,122.48,90.0,50.0,4.0,76.0,0.5805190424233411,1.1610380848466815,79.55193010726748,96.90916984117862,D
10744,87f016c0-7d83-11ea-80af-000d3a38a36f,2020-04-13,2021-04-22,1.0,2.0,302.75,83.98,59.0,53.0,3.0,129.0,0.6246135155193032,1.249227031038606,136.13339212799622,178.4324035384032,C
10745,f786713e-5f68-11ea-be5b-000d3a38a36f,2020-01-03,2020-08-07,2.0,1.0,34.99,247.91,74.0,31.0,3.0,94.0,0.5625587505311236,1.1251175010622512,99.5847426702135,117.55967368986953,D
10747,1f2f080c-aaf8-11e9-a2fc-000d3a38a36f,2020-04-13,2021-03-23,1.0,2.0,229.98,119.97,59.0,49.0,3.0,117.0,0.6246135155193032,1.249227031038606,123.60242659961357,162.00784918818243,C
10749,9a47de82-7b0a-11ea-8f20-000d3a38a36f,2020-04-10,2020-10-20,2.0,1.0,79.99,636.92,60.0,28.0,3.0,239.0,0.6200537206088625,1.2401074412177264,251.00057613817046,326.5891242123416,A
10750,e486a4b2-9eea-11e9-9897-000d3a38a36f,2018-12-11,2021-05-18,5.0,3.0,333.92,660.32,129.0,127.0,8.0,124.0,0.7036349347765684,1.4072698695531383,126.52230569582797,186.81518457538758,B
10751,c753db34-1dbc-11ea-8bf2-000d3a38a36f,2019-03-14,2020-07-16,1.0,2.0,100.48,86.98,116.0,70.0,3.0,62.0,0.4401257336279939,0.8802514672559869,66.16883459452646,61.11220159060696,D
10753,02823756-5bbf-11ea-9699-000d3a38a36f,2020-02-22,2021-04-26,1.0,2.0,510.47,53.99,66.0,61.0,3.0,188.0,0.5940343526275085,1.188068705255016,197.7439726425442,246.49748779390995,B
10754,889c37be-a44b-11e9-a2fc-000d3a38a36f,2019-04-19,2021-04-16,1.0,4.0,810.94,49.99,111.0,104.0,5.0,172.0,0.5795035246116007,1.1590070492232005,177.32732365550015,215.64004966306615,B
10757,a6bdb138-b0ac-11e9-9757-000d3a38a36f,2019-03-10,2021-01-25,1.0,5.0,1068.9,251.99,116.0,98.0,6.0,220.0,0.626670847036842,1.253341694073684,225.45916419245012,296.48659761840725,A
10758,62bbcf0e-fd84-11e9-a5e8-000d3a38a36f,2019-10-28,2021-02-16,1.0,3.0,71.96,179.99,83.0,68.0,4.0,63.0,0.6059194796398139,1.2118389592796244,66.12524056211899,84.07751395783225,D
10759,89073560-9d74-11e9-9897-000d3a38a36f,2014-06-26,2021-04-16,3.0,1.0,160.97,476.94,362.0,355.0,4.0,159.0,0.22082117662028458,0.44164235324056783,165.2761787416771,76.58587257766612,D
10760,02d68f14-46e6-11eb-806e-000d3a38a36f,2020-12-25,2021-05-26,1.0,2.0,215.94,214.97,23.0,22.0,3.0,144.0,0.8495130434739476,1.6990260869478957,151.79709903847453,270.6021266381913,A
10762,4a11a4aa-aede-11e9-a2fc-000d3a38a36f,2018-11-19,2021-03-29,1.0,6.0,592.02,19.99,132.0,123.0,7.0,87.0,0.6361130899485461,1.2722261798970815,89.20496916152364,119.07512936112231,D
10765,e0963df0-b140-11e9-9757-000d3a38a36f,2019-05-30,2021-04-29,2.0,4.0,220.85,58.18,105.0,100.0,6.0,47.0,0.664550135489577,1.3291002709791528,48.71463011351558,67.93363323519428,D
10766,ab2f8a1a-b512-11e9-9c4b-000d3a38a36f,2019-08-02,2020-11-27,1.0,2.0,191.23,110.47,96.0,69.0,3.0,101.0,0.49101237791914704,0.9820247558382945,106.89447256177004,110.14007581510846,D
10767,1bf7b914-af2a-11e9-a2fc-000d3a38a36f,2018-12-05,2021-03-08,2.0,4.0,309.81,161.49,130.0,118.0,6.0,79.0,0.5842837913251788,1.1685675826503565,81.40726069459018,99.81243758251658,D
10771,7b597622-a4da-11e9-a2fc-000d3a38a36f,2019-06-05,2020-07-06,1.0,2.0,130.48,69.99,104.0,57.0,3.0,67.0,0.46930811195049305,0.9386162239009861,71.39007023135255,70.30618817399873,D
10772,45a84f82-727d-11ea-adca-000d3a38a36f,2020-03-30,2020-10-11,2.0,1.0,39.99,331.96,61.0,28.0,3.0,124.0,0.6155600179158791,1.2311200358317582,130.91215649117012,169.10173463055898,C
10773,360d188c-432a-11ea-8b43-000d3a38a36f,2019-07-15,2020-07-06,1.0,2.0,64.98,49.99,98.0,51.0,3.0,38.0,0.4854002565846234,0.9708005131692503,41.106903537761156,41.87091460070608,D
10774,4e798702-ac2b-11e9-a2fc-000d3a38a36f,2018-03-31,2021-03-05,2.0,3.0,300.86,169.98,165.0,153.0,5.0,94.0,0.4501836342771915,0.9003672685543759,97.29257088087802,91.91090963015101,D
10776,777c4900-1a3a-11ea-941b-000d3a38a36f,2019-09-17,2020-08-23,3.0,4.0,320.44,658.71,89.0,49.0,7.0,140.0,0.8009064382748525,1.6018128765497037,143.1852261651117,240.64546218840266,B
10778,7109ffde-1ac8-11ea-98d5-000d3a38a36f,2019-10-12,2021-01-28,1.0,5.0,262.59,159.98,85.0,68.0,6.0,70.0,0.7466020691967694,1.4932041383935366,72.21245834366295,113.13552623116257,D
10779,4be27d1c-d61c-11e9-93bc-000d3a38a36f,2019-08-15,2020-08-10,2.0,5.0,369.94,361.95,94.0,52.0,7.0,105.0,0.7774857668421647,1.5549715336843282,107.53788663444034,175.44929466781005,C
10780,c116ab16-f1ac-11e9-9346-000d3a38a36f,2019-10-18,2020-12-30,1.0,4.0,490.46,55.99,85.0,63.0,5.0,109.0,0.6725201337713145,1.345040267542629,112.68386949138227,159.0247511480523,C
10781,7438381a-a773-11e9-a2fc-000d3a38a36f,2019-09-22,2021-04-20,1.0,3.0,365.92,167.99,88.0,82.0,4.0,133.0,0.5875563700791092,1.1751127401582178,138.42279965138013,170.6690809558207,C
10783,c794b4b4-a24d-11e9-a2fc-000d3a38a36f,2019-03-09,2020-10-10,1.0,3.0,260.45,62.99,116.0,83.0,4.0,81.0,0.5023074380976099,1.0046148761952192,84.71604147078614,89.29619333140586,D
10786,b1aa1cf6-d6d3-11e9-93bc-000d3a38a36f,2019-09-02,2020-08-25,1.0,3.0,279.97,227.97,91.0,51.0,4.0,127.0,0.577063218308302,1.1541264366166046,132.22586601515775,160.11701886415983,C
10787,896d511a-b151-11e9-9757-000d3a38a36f,2019-06-10,2021-02-04,3.0,1.0,59.98,381.44,103.0,86.0,4.0,110.0,0.538588662564397,1.0771773251287953,114.66788737919433,129.59752282849433,C
10788,b61d8fd6-9e32-11e9-9897-000d3a38a36f,2018-05-06,2021-01-07,8.0,9.0,670.19,1214.26,160.0,140.0,17.0,111.0,1.0673208804694203,2.1346417609387838,112.07896789914565,251.0249046592245,B
10789,023db43a-aa05-11e9-a2fc-000d3a38a36f,2017-03-25,2021-02-22,3.0,1.0,130.97,358.9,218.0,204.0,4.0,122.0,0.3286181344695836,0.6572362689391679,127.06175465163909,87.62016289996063,D
10791,987243f4-6df9-11ea-84a8-000d3a38a36f,2020-09-08,2021-04-08,2.0,1.0,1125.94,211.98,38.0,30.0,3.0,446.0,0.7386904278368477,1.477380855673694,467.159731502771,724.1450285678436,A
10792,feabc1d4-9e17-11e9-9897-000d3a38a36f,2014-09-06,2020-08-06,1.0,3.0,444.93,29.99,351.0,309.0,4.0,119.0,0.22649671519675293,0.45299343039350587,123.9632878335279,58.91863494077689,D
10793,7d7961be-a7e2-11e9-a2fc-000d3a38a36f,2015-01-19,2020-12-14,4.0,3.0,601.21,439.09,332.0,308.0,7.0,149.0,0.32504226942789083,0.6500845388557777,152.35168490157002,103.91656561519497,D
10794,32716d4c-a78d-11e9-a2fc-000d3a38a36f,2014-11-08,2021-02-01,3.0,1.0,139.99,292.33,342.0,325.0,4.0,108.0,0.231361999386808,0.462723998773616,112.60224283378686,54.668448872487645,D
10795,8f47fd6e-a6e4-11e9-a2fc-000d3a38a36f,2014-08-31,2020-12-17,2.0,1.0,145.73,254.18,352.0,329.0,3.0,133.0,0.1979955807519907,0.39599116150398184,140.3103806374571,58.296567159093,D
10797,61893cf2-a532-11e9-a2fc-000d3a38a36f,2018-07-27,2020-11-24,6.0,2.0,340.96,449.88,149.0,122.0,8.0,99.0,0.6413616195861143,1.28272323917223,101.11865170766997,136.0917878462411,C
10798,215f34e8-9ece-11e9-9897-000d3a38a36f,2018-11-20,2021-03-12,1.0,2.0,320.96,146.99,132.0,120.0,3.0,156.0,0.40642912590176905,0.8128582518035363,164.32806456685717,140.15036895676067,C
10799,54ad9c82-aa7b-11e9-a2fc-000d3a38a36f,2018-11-20,2021-03-12,1.0,2.0,131.37,74.98,132.0,120.0,3.0,69.0,0.40642912590176905,0.8128582518035363,73.478564486083,62.667615238344666,D
10800,7fcbeba8-a8a0-11e9-a2fc-000d3a38a36f,2019-08-03,2020-09-03,1.0,3.0,199.97,59.99,95.0,57.0,4.0,65.0,0.5636418020284011,1.1272836040568022,68.19088510752644,80.65424019440655,D
10801,f3b8278a-af89-11e9-a2fc-000d3a38a36f,2019-01-01,2021-05-28,2.0,1.0,126.85,420.38,126.0,125.0,3.0,182.0,0.4184428268000662,0.8368856536001338,191.4784898783529,168.13332552262764,C
10802,9bdcc998-a58a-11e9-a2fc-000d3a38a36f,2019-02-19,2020-07-14,2.0,1.0,140.73,316.43,119.0,73.0,3.0,152.0,0.4333885243426941,0.8667770486853869,160.15107605739627,145.6481425745563,C
10804,ee740db0-18ee-11ea-9213-000d3a38a36f,2019-11-29,2021-05-18,2.0,1.0,449.99,452.4,79.0,77.0,3.0,301.0,0.5445260341708715,1.0890520683417426,315.7438980348141,360.7873458096153,A
10805,11e70990-a3ca-11e9-a2fc-000d3a38a36f,2019-04-06,2020-08-14,3.0,3.0,340.68,539.87,112.0,71.0,6.0,147.0,0.6399349285729443,1.2798698571458886,150.87910067937372,202.61079657002327,B
10807,cba2d23c-d611-11e9-93bc-000d3a38a36f,2019-08-14,2020-07-25,1.0,2.0,179.98,70.0,94.0,49.0,3.0,83.0,0.4967557901446239,0.9935115802892478,88.09802426919607,91.83469515924264,D
10809,1e62fac8-1fb5-11ea-87bf-000d3a38a36f,2019-09-03,2020-09-26,1.0,5.0,393.44,179.87,91.0,56.0,6.0,96.0,0.7199349808170612,1.4398699616341224,98.77522069078606,149.22409943862843,C
10810,8ceabe56-15e5-11ea-aa74-000d3a38a36f,2019-11-11,2021-04-28,4.0,1.0,493.98,567.41,81.0,76.0,5.0,212.0,0.6895478126135828,1.3790956252271727,218.3707866168448,315.9778252175729,A
10816,0db774bc-2c0b-11ea-91ab-000d3a38a36f,2019-12-02,2021-04-09,1.0,3.0,290.85,55.99,78.0,71.0,4.0,87.0,0.6254674373571204,1.2509348747142415,90.91297510700852,119.32412458197146,D
10817,60155ee0-39f8-11ea-85d6-000d3a38a36f,2019-09-08,2021-03-28,1.0,3.0,435.83,129.98,90.0,81.0,4.0,141.0,0.5805190424233411,1.1610380848466815,146.68537783300997,178.69029921045237,C
10820,761a8854-2b80-11ea-9d27-000d3a38a36f,2019-11-30,2020-10-24,1.0,2.0,200.48,69.99,78.0,47.0,3.0,90.0,0.5480394950347713,1.0960789900695431,95.40775416075262,109.72187295880643,D
10821,cb61e2d2-a3f7-11e9-a2fc-000d3a38a36f,2019-04-09,2021-03-03,1.0,4.0,425.93,155.97,112.0,99.0,5.0,116.0,0.5764370894817186,1.1528741789634362,119.86647550961759,144.9930997041813,C
10822,c7f94642-aa89-11e9-a2fc-000d3a38a36f,2017-03-29,2020-06-29,4.0,4.0,645.62,514.38,218.0,170.0,8.0,145.0,0.4913394813668874,0.9826789627337732,147.8613750458807,152.45233681563766,C
10823,d45292fa-7f3a-11ea-80af-000d3a38a36f,2020-04-15,2021-01-04,1.0,2.0,178.46,781.95,59.0,38.0,3.0,320.0,0.6246135155193032,1.249227031038606,335.58459345475325,439.85656027941735,A
10824,9b00997a-a10a-11e9-a2fc-000d3a38a36f,2019-08-04,2021-03-01,1.0,2.0,160.87,194.97,95.0,82.0,3.0,119.0,0.49386738639722805,0.9877347727944574,125.69092085434401,130.26025905801984,C
10826,fbf26a8c-9764-11ea-a9c8-000d3a38a36f,2020-08-31,2021-04-15,1.0,3.0,406.84,113.99,39.0,32.0,4.0,130.0,0.8357850719871489,1.6715701439742985,135.32433283326893,237.33849632836382,B
10827,baac92f2-7c23-11ea-80af-000d3a38a36f,2020-04-24,2021-03-29,3.0,1.0,75.98,209.96,58.0,48.0,4.0,71.0,0.718141081025355,1.4362821620507094,74.38781874374882,112.10094593159147,D
